HPM20_mon output - time series of water dynamics - units: depth/thickness: m or m/y; time: y 
 time  annWTD   annPPT   annSnow  annRain  annSublim  annAET   annPET   annRUNOFF annRUNON   annNetWatIn  
 1601.5   -0.02355    0.42062    0.15682    0.26804    0.06897    0.29957    0.36854    0.25447    0.15423    0.00000   
 1602.5   -0.02129    0.41098    0.16791    0.24313    0.06962    0.22707    0.36477    0.36972    0.24258    0.00000   
 1603.5   -0.02475    0.55223    0.27864    0.27249    0.07544    0.28010    0.35554    0.18748    0.06272    0.00000   
 1604.5   -0.01148    0.42199    0.17978    0.24011    0.07729    0.23332    0.39408    0.49513    0.32550    0.00000   
 1605.5   -0.00906    0.41171    0.17607    0.23502    0.07331    0.24767    0.41376    0.43097    0.32549    0.00000   
 1606.5   -0.02453    0.50518    0.20028    0.30610    0.08284    0.21335    0.36288    0.34294    0.11604    0.00000   
 1607.5   -0.01509    0.43054    0.21324    0.21618    0.04161    0.32450    0.41408    0.35235    0.32497    0.00000   
 1608.5   -0.02009    0.40403    0.20829    0.19762    0.07105    0.19869    0.33653    0.37415    0.22930    0.00000   
 1609.5   -0.02155    0.47384    0.23382    0.24329    0.08525    0.19596    0.34476    0.42993    0.23222    0.00000   
 1610.5   -0.01823    0.39712    0.15390    0.24518    0.06377    0.21520    0.34250    0.40381    0.19844    0.00000   
 1611.5   -0.01230    0.39917    0.15638    0.24184    0.06055    0.29729    0.36151    0.32770    0.32454    0.00000   
 1612.5   -0.01865    0.42876    0.17251    0.25689    0.07103    0.32503    0.39606    0.38794    0.32369    0.00000   
 1613.5   -0.02003    0.44947    0.18041    0.26981    0.06155    0.23343    0.38132    0.44279    0.29098    0.00000   
 1614.5   -0.02373    0.45542    0.27543    0.17977    0.09750    0.22815    0.32565    0.22334    0.14663    0.00000   
 1615.5   -0.02610    0.41708    0.20230    0.21496    0.06590    0.21277    0.34625    0.23586    0.05448    0.00000   
 1616.5   -0.01581    0.43941    0.15647    0.28197    0.04856    0.32626    0.41904    0.37602    0.31268    0.00000   
 1617.5   -0.02349    0.43471    0.11927    0.31794    0.06462    0.21459    0.34111    0.20872    0.00000    0.00000   
 1618.5   -0.01645    0.43089    0.18519    0.24762    0.06026    0.26436    0.39466    0.41177    0.32386    0.00000   
 1619.5   -0.02139    0.40713    0.17773    0.23159    0.07590    0.30750    0.38340    0.25280    0.21390    0.00000   
 1620.5   -0.02150    0.39599    0.13593    0.26344    0.06367    0.30146    0.36513    0.27139    0.23292    0.00000   
 1621.5   -0.01958    0.45461    0.17340    0.28069    0.07602    0.36546    0.44148    0.22008    0.21046    0.00000   
 1622.5   -0.02555    0.51637    0.18848    0.33261    0.06789    0.23522    0.37559    0.19912    0.00000    0.00000   
 1623.5   -0.00787    0.36165    0.20148    0.15936    0.07399    0.21849    0.38321    0.39790    0.32354    0.00000   
 1624.5   -0.02462    0.45757    0.20305    0.25381    0.06675    0.28948    0.35623    0.20667    0.11174    0.00000   
 1625.5   -0.02376    0.46500    0.22134    0.24274    0.06573    0.19019    0.32370    0.37370    0.14512    0.00000   
 1626.5   -0.02338    0.42137    0.21403    0.20426    0.07205    0.26729    0.33934    0.24210    0.15947    0.00000   
 1627.5   -0.02167    0.42252    0.16785    0.25666    0.07523    0.23072    0.37325    0.36501    0.22571    0.00000   
 1628.5   -0.02191    0.47411    0.22839    0.24655    0.07042    0.27373    0.34414    0.27970    0.17173    0.00000   
 1629.5   -0.02431    0.50348    0.25484    0.24794    0.07981    0.20694    0.35552    0.28264    0.06401    0.00000   
 1630.5   -0.02456    0.44014    0.21240    0.22739    0.07363    0.19969    0.33801    0.31252    0.11132    0.00000   
 1631.5   -0.01488    0.47652    0.15760    0.31982    0.06611    0.32657    0.41088    0.40484    0.32216    0.00000   
 1632.5   -0.02277    0.44574    0.18046    0.26132    0.07002    0.22148    0.35341    0.18240    0.03286    0.00000   
 1633.5   -0.02125    0.49961    0.24617    0.25115    0.07667    0.28783    0.36450    0.24263    0.13762    0.00000   
 1634.5   -0.02367    0.41612    0.18018    0.23402    0.07798    0.22190    0.36810    0.27701    0.13573    0.00000   
 1635.5   -0.01598    0.37390    0.16550    0.20423    0.06491    0.28508    0.35576    0.35685    0.32173    0.00000   
 1636.5   -0.01182    0.44980    0.22347    0.22889    0.07224    0.28640    0.36706    0.40688    0.32266    0.00000   
 1637.5   -0.01879    0.41349    0.16532    0.24983    0.06272    0.25696    0.38855    0.45119    0.32152    0.00000   
 1638.5   -0.02487    0.45289    0.24549    0.20839    0.07454    0.19426    0.33847    0.25152    0.10132    0.00000   
 1639.5   -0.01839    0.43652    0.19963    0.23736    0.09550    0.31887    0.41437    0.35326    0.30200    0.00000   
 1640.5   -0.01989    0.37266    0.17935    0.19199    0.05901    0.19803    0.31904    0.35748    0.23000    0.00000   
 1641.5   -0.02284    0.41169    0.16676    0.24573    0.06914    0.28221    0.35135    0.27246    0.17954    0.00000   
 1642.5   -0.02082    0.42010    0.18497    0.23675    0.07599    0.26504    0.34103    0.31263    0.25723    0.00000   
 1643.5   -0.02297    0.46380    0.24960    0.21206    0.06636    0.18750    0.32369    0.33508    0.14734    0.00000   
 1644.5   -0.01447    0.37843    0.14142    0.24085    0.06283    0.24178    0.38005    0.48544    0.32074    0.00000   
 1645.5   -0.01264    0.46716    0.25105    0.21495    0.07890    0.30305    0.39422    0.33752    0.32043    0.00000   
 1646.5   -0.01779    0.45259    0.20907    0.24318    0.07348    0.22557    0.36734    0.51403    0.32022    0.00000   
 1647.5   -0.02054    0.44503    0.23375    0.21894    0.06833    0.19041    0.32182    0.33114    0.17305    0.00000   
 1648.5   -0.01721    0.40997    0.18804    0.22559    0.06999    0.30132    0.37333    0.42307    0.31998    0.00000   
 1649.5   -0.00349    0.36628    0.17025    0.19807    0.06845    0.33299    0.42662    0.29073    0.32007    0.00000   
 1650.5   -0.01334    0.35364    0.11657    0.23931    0.05675    0.33764    0.40487    0.32805    0.31983    0.00000   
 1651.5   -0.01476    0.39905    0.19128    0.21029    0.06726    0.29912    0.37246    0.31530    0.32002    0.00000   
 1652.5   -0.02136    0.48512    0.22174    0.26333    0.07638    0.32784    0.40422    0.22559    0.15202    0.00000   
 1653.5   -0.02391    0.44180    0.23458    0.20491    0.07461    0.17175    0.31508    0.26242    0.05295    0.00000   
 1654.5   -0.01188    0.42532    0.22648    0.20083    0.08249    0.25256    0.36103    0.42192    0.33376    0.00000   
 1655.5   -0.01720    0.42753    0.20146    0.22597    0.05538    0.21604    0.34409    0.39687    0.21604    0.00000   
 1656.5   -0.01582    0.45865    0.19935    0.26580    0.04318    0.31384    0.40225    0.30669    0.20024    0.00000   
 1657.5   -0.01776    0.36635    0.20339    0.16040    0.06590    0.28656    0.35246    0.29781    0.26280    0.00000   
 1658.5   -0.00936    0.46409    0.20304    0.25854    0.07936    0.27460    0.36131    0.38501    0.31909    0.00000   
 1659.5   -0.01833    0.43075    0.23154    0.20145    0.07974    0.20228    0.35374    0.56701    0.31871    0.00000   
 1660.5   -0.02046    0.46696    0.21494    0.25250    0.06984    0.22664    0.35931    0.32062    0.17336    0.00000   
 1661.5   -0.01831    0.50126    0.26932    0.23280    0.07949    0.20038    0.35229    0.49307    0.31838    0.00000   
 1662.5   -0.02124    0.44995    0.16240    0.28402    0.06743    0.22217    0.35486    0.46227    0.23917    0.00000   
 1663.5   -0.02232    0.46310    0.17483    0.29034    0.07602    0.30660    0.38262    0.27551    0.19773    0.00000   
 1664.5   -0.02369    0.41936    0.17581    0.24129    0.07492    0.21332    0.34940    0.17200    0.05003    0.00000   
 1665.5   -0.02307    0.49704    0.24888    0.24831    0.08180    0.27352    0.35531    0.28180    0.16880    0.00000   
 1666.5   -0.02072    0.43193    0.14987    0.28151    0.05558    0.22582    0.39361    0.46154    0.25827    0.00000   
 1667.5   -0.01806    0.37336    0.20780    0.16495    0.06407    0.28483    0.34890    0.28622    0.25075    0.00000   
 1668.5   -0.02175    0.43669    0.18342    0.25301    0.06748    0.21914    0.35465    0.25851    0.11037    0.00000   
 1669.5   -0.02001    0.45894    0.19120    0.27033    0.05608    0.32534    0.40335    0.17675    0.11050    0.00000   
 1670.5   -0.01100    0.46866    0.23337    0.23447    0.06844    0.30349    0.37842    0.40620    0.31703    0.00000   
 1671.5   -0.02299    0.41035    0.21829    0.19195    0.09168    0.24627    0.33795    0.18492    0.11475    0.00000   
 1672.5   -0.02126    0.44983    0.25315    0.19636    0.07231    0.21459    0.36605    0.40552    0.23720    0.00000   
 1673.5   -0.02102    0.44214    0.19257    0.24831    0.06134    0.21143    0.36771    0.43130    0.24641    0.00000   
 1674.5   -0.02501    0.50714    0.26336    0.24089    0.06578    0.19776    0.33431    0.32574    0.09460    0.00000   
 1675.5   -0.02550    0.42154    0.17395    0.24952    0.08759    0.25805    0.34564    0.18070    0.07591    0.00000   
 1676.5   -0.01201    0.43488    0.20832    0.22589    0.08347    0.27639    0.36645    0.38917    0.31678    0.00000   
 1677.5   -0.01945    0.43182    0.21961    0.21376    0.05795    0.20386    0.32284    0.44719    0.27160    0.00000   
 1678.5   -0.02156    0.46476    0.18827    0.27948    0.04235    0.27339    0.35541    0.33265    0.19565    0.00000   
 1679.5   -0.02075    0.47416    0.21660    0.25654    0.06268    0.21610    0.34716    0.46770    0.25616    0.00000   
 1680.5   -0.03000    0.43366    0.14917    0.28469    0.07203    0.25395    0.32598    0.14955    0.00000    0.00000   
 1681.5   -0.01963    0.48110    0.22153    0.26179    0.07131    0.27377    0.34508    0.14183    0.00000    0.00000   
 1682.5   -0.01731    0.45239    0.22226    0.22474    0.07395    0.27092    0.34487    0.16092    0.08151    0.00000   
 1683.5   -0.02308    0.49534    0.21883    0.27586    0.07034    0.26912    0.33946    0.13365    0.00000    0.00000   
 1684.5   -0.01564    0.46142    0.22882    0.23460    0.04848    0.29917    0.38764    0.24578    0.12309    0.00000   
 1685.5   -0.02179    0.46657    0.20534    0.26240    0.06727    0.21464    0.34925    0.27391    0.09664    0.00000   
 1686.5   -0.02286    0.45072    0.21805    0.23146    0.07541    0.19513    0.33668    0.38422    0.17553    0.00000   
 1687.5   -0.02326    0.42824    0.20070    0.22452    0.06548    0.26816    0.33365    0.23478    0.16050    0.00000   
 1688.5   -0.02041    0.41408    0.19933    0.21486    0.06328    0.22865    0.35897    0.39166    0.26812    0.00000   
 1689.5   -0.02038    0.37812    0.12132    0.26110    0.06817    0.29960    0.36777    0.34479    0.26878    0.00000   
 1690.5   -0.01064    0.31582    0.14896    0.16462    0.05532    0.22348    0.39322    0.34930    0.31467    0.00000   
 1691.5   -0.02780    0.53034    0.19221    0.34140    0.06199    0.21184    0.34637    0.23364    0.00000    0.00000   
 1692.5   -0.01064    0.53371    0.24415    0.29189    0.06411    0.30436    0.39922    0.46001    0.31421    0.00000   
 1693.5   -0.01468    0.40335    0.18751    0.21376    0.06672    0.29607    0.37027    0.41332    0.31403    0.00000   
 1694.5   -0.01678    0.42683    0.16387    0.26460    0.07831    0.21195    0.35303    0.21425    0.02924    0.00000   
 1695.5   -0.01340    0.45854    0.19305    0.26410    0.07399    0.31744    0.39142    0.29442    0.26560    0.00000   
 1696.5   -0.02262    0.40849    0.20923    0.20451    0.06826    0.20224    0.32923    0.29381    0.18358    0.00000   
 1697.5   -0.01797    0.38239    0.20303    0.17954    0.08399    0.26104    0.34711    0.39074    0.31374    0.00000   
 1698.5   -0.02175    0.44156    0.18381    0.26062    0.05020    0.28652    0.35590    0.28448    0.18254    0.00000   
 1699.5   -0.01108    0.46398    0.18239    0.28401    0.06537    0.34007    0.42019    0.41316    0.31321    0.00000   
 1700.5   -0.02749    0.48178    0.21709    0.26533    0.06947    0.20837    0.33717    0.15960    0.00000    0.00000   
 1701.5   -0.01687    0.38864    0.22528    0.16674    0.06962    0.23176    0.37491    0.42842    0.31297    0.00000   
 1702.5   -0.02465    0.45010    0.17896    0.26985    0.06810    0.27041    0.33851    0.20106    0.07776    0.00000   
 1703.5   -0.02233    0.47438    0.15624    0.31700    0.03556    0.30970    0.38359    0.21109    0.05887    0.00000   
 1704.5   -0.02084    0.52901    0.22089    0.30639    0.07087    0.33108    0.40195    0.34785    0.24989    0.00000   
 1705.5   -0.00967    0.43029    0.22372    0.20488    0.07067    0.24661    0.41424    0.42438    0.31263    0.00000   
 1706.5   -0.02157    0.45988    0.21086    0.24817    0.07508    0.22261    0.36648    0.37717    0.19334    0.00000   
 1707.5   -0.02353    0.55891    0.23907    0.32020    0.07756    0.28709    0.36465    0.26090    0.09109    0.00000   
 1708.5   -0.02062    0.44733    0.21683    0.23095    0.06587    0.22956    0.36535    0.44503    0.25796    0.00000   
 1709.5   -0.02060    0.50737    0.23514    0.27607    0.07650    0.31011    0.38661    0.37004    0.25846    0.00000   
 1710.5   -0.01980    0.40622    0.22019    0.18595    0.07370    0.27697    0.35067    0.21738    0.14959    0.00000   
 1711.5   -0.02162    0.45562    0.21773    0.24057    0.05843    0.18642    0.30700    0.21687    0.00429    0.00000   
 1712.5   -0.01997    0.49513    0.20841    0.28941    0.07967    0.30000    0.37968    0.31748    0.19512    0.00000   
 1713.5   -0.01134    0.43662    0.17451    0.26562    0.04915    0.33677    0.42779    0.22462    0.12527    0.00000   
 1714.5   -0.00581    0.43152    0.18769    0.24394    0.08237    0.22371    0.37763    0.44601    0.31188    0.00000   
 1715.5   -0.02012    0.47027    0.18127    0.28900    0.07737    0.21349    0.36857    0.44772    0.27616    0.00000   
 1716.5   -0.02336    0.45365    0.22923    0.22482    0.07942    0.29643    0.37585    0.18181    0.14142    0.00000   
 1717.5   -0.01279    0.32040    0.19442    0.12727    0.07436    0.22041    0.38304    0.39463    0.31173    0.00000   
 1718.5   -0.01396    0.47096    0.30035    0.17098    0.07684    0.19294    0.34051    0.46176    0.31160    0.00000   
 1719.5   -0.02219    0.42805    0.19745    0.22898    0.07627    0.21193    0.35604    0.37458    0.19827    0.00000   
 1720.5   -0.01731    0.45457    0.21425    0.24144    0.07005    0.29193    0.36357    0.40438    0.31099    0.00000   
 1721.5   -0.02462    0.47499    0.20313    0.27097    0.06256    0.22424    0.35081    0.27231    0.07366    0.00000   
 1722.5   -0.02609    0.48597    0.25704    0.23028    0.06744    0.19735    0.33076    0.23804    0.04263    0.00000   
 1723.5   -0.02294    0.42031    0.15617    0.26730    0.04717    0.30784    0.39904    0.27023    0.14482    0.00000   
 1724.5   -0.01386    0.42341    0.21661    0.20719    0.08140    0.28442    0.37697    0.39735    0.31071    0.00000   
 1725.5   -0.02198    0.50353    0.21556    0.28449    0.06132    0.28860    0.35683    0.29168    0.18559    0.00000   
 1726.5   -0.02278    0.46816    0.21648    0.25076    0.06733    0.28780    0.35513    0.23101    0.11851    0.00000   
 1727.5   -0.02140    0.46240    0.18334    0.28457    0.07053    0.28327    0.35380    0.31928    0.17007    0.00000   
 1728.5   -0.02291    0.46946    0.19005    0.28457    0.06987    0.28327    0.35314    0.29654    0.17089    0.00000   
 1729.5   -0.01764    0.37617    0.15149    0.22345    0.06153    0.22117    0.35868    0.42726    0.31031    0.00000   
 1730.5   -0.02117    0.38019    0.18230    0.19611    0.07113    0.27962    0.35075    0.25922    0.23560    0.00000   
 1731.5   -0.02400    0.48194    0.23861    0.24187    0.08082    0.17742    0.32314    0.22049    0.00000    0.00000   
 1732.5   -0.01594    0.48071    0.20941    0.27136    0.06950    0.30130    0.38150    0.34642    0.26556    0.00000   
 1733.5   -0.01042    0.38759    0.20056    0.18170    0.08096    0.28944    0.38350    0.37584    0.30949    0.00000   
